"","Date_Time","Start_Weather","Start_Weather_Notes","Start_Temperature","Start_Humidity","Start_Wind","Start_Direction","Transect_ID","Handler","Dog","Other_Teams","Start_Point.Latitude","Start_Point.Longitude","Start_Point.Altitude","Start_Point.Accuracy","End_Time","End_Point.Latitude","End_Point.Longitude","End_Point.Altitude","End_Point.Accuracy","End_Weather","End_Weather.Notes","End_Temperature","End_Humidity","End_Wind","End_Direction","Moose_Range","Moose_Count","Fisher_Range","Fisher_Count","BlackBear_Range","BlackBear_Count","notes"
"261","8/19/2016 07:48","Clear","","19.2","79.1","0","","12B2","Justin","Ranger","No",44.64116,-73.9329,490.8,"2.25","11:36","44.64274","-73.9331","521.1","2.75","Clear","","23","70.4","1.5","W","M1048-M1051",4,"N/A",0,"N/A",0,""
"262","8/19/2016 08:24","Clear","","22","68","0","","01A2","Jennifer","Scooby","No",43.51698,-74.9114,584.2,"4","10:41","43.51773","-74.9132","598.2","5","Clear","There is subtle air movement. Not being pucked up by kestrel","20","85","0","","N/A",0,"W751-W754",4,"N/A",0,"Cleared flagging. Missed some. This site has always been hard for me to follow. S moving slowly and without much enthusiasm so rather than backtrack for misses flags, tried to keep momentum going. Not confident on most of mustelid scats collected but not sure what other ssp they could b"
"263","8/19/2016 11:10","Clear","","22","83","0","","01A1","Jennifer","Scooby","No",43.51574,-74.9566,526.7,"4","13:22","43.51513","-74.9584","538.4","5","Clear","","24","80","0","","N/A",0,"W755",1,"N/A",0,"Cleared flagging"
"264","8/19/2016 12:23","Clear","","24.4","63.1","0","","12B3","Justin","Ranger","No",44.66356,-73.9538,552.3,"2","15:36","44.66216","-73.953","555.8","2.25","Clear","","25.1","58.3","0","","M1052-M1053",2,"N/A",0,"N/A",0,""
"265","8/20/2016 06:44","Clear","Slight breeze","17","85","0","","01A3","Jennifer","Scooby","No",43.49688,-74.9762,575.6,"4","08:26","43.49524","-74.9789","564.2","5","Clear","","21","88","0","","N/A",0,"W756",0,"N/A",0,"Cleared flags"
"266","8/20/2016 09:08","Clear","","19","92","0","","09A3","Suzie","Skye","No",43.7762,-74.1818,553,"N/A","13:32","43.7751","-74.1783","527.8","1","Clear","","28.2","60","1","S","M79-M82",4,"N/A",0,"B161-B168 no 167",7,"Start point pulled from Dog Tracklog"
"267","8/20/2016 10:44","Clear","Breeze","23","88","0.5","W","05C1","Jennifer","Scooby","No",43.70847,-74.7582,641,"5","13:34","43.70737","-74.7552","683.3","5","Scattered","Breeze from W just not getting picked up at this location","24","68","unknown","W","N/A",0,"W757-W759",3,"N/A",0,"Cleared flags"
"268","8/21/2016 06:33","Overcast","Changing wind","21.8","77.9","1","NW","11D2","Suzie","Hiccup","No",44.1989,-74.3127,484.7,"1","08:36","44.194704","-74.312718","528","N/A","Scattered","Strong variable wind throughout survey, storm is brewing","22.1","85.7","1.4","N","N/A",0,"W128-W131",4,"N/A",0,"Still unable to find flagging at W corner, Marc and Jennifer came out to help clear flagging, walked trail back to see if there was flagging along the trail. End point pulled from Dog Tracklog"
"269","8/21/2016 06:40","Scattered","","21.2","84.4","2.1","NE","07B3","Justin","Ranger","No",44.54745,-74.5466,451.6,"2.25","10:01","44.54793","-74.5485","437","2.75","Overcast","","22.8","82.2","1.1","NE","N/A",0,"N/A",0,"B1121-B1122",2,""
"270","8/21/2016 10:57","Rainy","Changing wind","20.1","92.6","1.5","","03B3","Suzie","Hiccup","No",44.134,-74.9661,467,"1.3","13:13","44.13307","-74.9648","488.4","1.6","Rainy","Blustery","22.3","97","1.3","SW","N/A",0,"N/A",0,"B167 B169",2,"Marc pulled flagging"
"271","8/21/2016 11:28","Overcast","","24.1","74.5","2","SW","07B1","Justin","Ranger","No",44.51579,-74.4637,444.6,"2.75","13:32","44.51647","-74.4651","461.8","2.5","Overcast","Rained during survey","21.2","97.6","2.6","S","N/A",0,"N/A",0,"N/A",0,""
"272","8/22/2016 10:02","Overcast","Strong wind gusts","13","78","0.8","S","12A3","Jennifer","Scooby","No",44.77471,-73.8982,472,"5","12:05","44.77173","-73.8966","472.9","4","Overcast","Breezy","16","81","0.5","E","N/A",0,"N/A",0,"B649-B650",2,"Saw 2 baby bear"
"273","8/22/2016 10:51","Overcast","","15.9","74.3","1.2","N","03A3","Justin","Ranger","No",44.26845,-74.9067,461,"2.25","14:33","44.2676","-74.9048","450.9","3.5","Scattered","","19.6","75.3","1.2","E","M1054-M1060",7,"N/A",0,"B1123-B1224",2,""
"274","8/22/2016 12:51","Overcast","Intermittent strong gusts, multiple directions","15","71","0.7","SW","12A1","Jennifer","Scooby","No",44.74429,-73.8584,518.7,"5","14:45","44.74478","-73.8552","478.2","5","Scattered","Random gusts","16","65","1","N","M566",1,"N/A",0,"B651",1,"Cleared 1 moose, collected 1 moose. The moose scat may actually be old. After collection I remembered that previous day had heavy rain so green moist characteristics possibly due to recent rain rather than freshness. Wrote Alec and he said to process it rather than discard"
"275","8/22/2016 16:44","Scattered","","19.3","59.2","1.1","E","06A2","Justin","Ranger","No",44.11409,-74.6243,512.9,"2.25","18:15","44.11405","-74.626","505.9","4","Scattered","","16","69","2","N","N/A",0,"N/A",0,"B1125",1,""
"276","8/23/2016 07:46","Clear","","12","83","0.5","S","12A2","Jennifer","Scooby","No",44.71189,-73.916,579.2,"5","10:51","44.71121","-73.919","583.8","5","Clear","Swirling breeze","19","76","0.6","NE","M567-M577",11,"N/A",0,"N/A",0,"Cleared , collected 11. The collected moose not green fresh. Likely deposited R3 or a little after."
"277","8/23/2016 10:10","Clear","Upper canopy Breeze","15.9","82.8","2.2","S","05D2","Suzie","Skye","No",43.6461,-74.6874,618,"1.1","12:06","43.64493","-74.6883","635.1","1.1","Clear","Breezy, changing wind","19.2","69.5","1.2","S","N/A",0,"W132-W133",2,"N/A",0,"Did not clear flagging, moved fast and it rocked"
"278","8/23/2016 12:47","Clear","","20.7","69","1.1","S","05C2","Suzie","Skye","No",43.6851,-74.739,599.5,"1.2","14:45","43.68614","-74.7422","534.2","1.1","Clear","","22","60.2","1.2","SW","M83",1,"W134",1,"B170-B171",2,"Gunshots throughout entire survey. W half has most activity, cut west corner slightly to avoid gun activity! Skye's nose was more to the ground this survey, recent activity?"
"279","8/24/2016 07:56","Clear","","19","73.9","0","","03A1","Suzie","Hiccup","No",44.2445,-74.8679,434.6,"1","11:14","44.24538","-74.8704","425.1","1.3","Clear","","24.1","76.2","0","","N/A",0,"N/A",0,"B172-B176",5,"Pulled flags, missed first few!"
"280","8/24/2016 08:02","Clear","","12.9","76.7","0","","05D1","Justin","Ranger","No",43.66458,-74.7104,541.6,"3.5","11:33","43.66247","-74.7054","527.6","2","Clear","","23.2","65.8","0","","N/A",0,"N/A",0,"N/A",0,""
"281","8/24/2016 12:46","Clear","","26","62.5","0","","05D3","Justin","Ranger","No",43.67786,-74.672,548.7,"3.5","15:55","43.677","-74.6758","572.6","2.25","Clear","","26.4","66.2","1.1","E","N/A",0,"N/A",0,"N/A",0,""
"282","8/24/2016 12:49","Clear","","26.5","91.7","1.6","NW","03B2","Suzie","Hiccup","No",44.1318,-74.9148,441.8,"1.3","14:43","44.13354","-74.9136","421.7","2.4","Scattered","","27.1","54.6","2.6","W","N/A",0,"N/A",0,"N/A",0,"Injured eye? Did not find end flag"
"283","8/25/2016 06:43","Overcast","","21","79.8","0","","07A1","Justin","Ranger","No",44.62934,-74.3942,472.3,"3","08:58","44.6295","-74.3965","482.5","2.25","Overcast","","22","91.5","0","","N/A",0,"N/A",0,"B1129",1,""
"284","8/25/2016 06:49","Scattered","Supposed to rain later","22","82","0","","06B3","Jennifer","Max","No",44.02056,-74.5057,526.6,"5","08:44","44.02338","-74.5074","554.9","5","Overcast","Light rain","22","86","0","","N/A",0,"N/A",0,"B652-B653",2,"No flagging, site was already dismantled. There was some weaving as GPS caught up"
"285","8/25/2016 09:21","Overcast","","22","81","0","","06B1","Jennifer","Max","No",44.0214,-74.4714,548,"5","11:44","44.02261","-74.4703","526.8","4","Overcast","","23","80","1","NE","N/A",0,"W760-W761",2,"B654",1,"No flagging, site was already dismantled. There was some weaving as GPS caught up"
"286","8/25/2016 11:00","Overcast","","23.2","78.4","1.2","SW","11C1","Justin","Ranger","No",44.24036,-73.9182,624.4,"2.75","14:02","44.24072","-73.92","631.9","4.5","Overcast","","22.6","81.5","0","","N/A",0,"W1081-W1086",6,"N/A",0,""
"287","8/26/2016 08:22","Rainy","Heavy rain prior","23","83.2","1.2","W","10B4","Suzie","Skye","No",43.9162,-74.0172,516.4,"0.9","11:21","43.91713333","-74.018565","518.2000122","1.5","Scattered","Rain during survey good wind","21.4","100","0","","M84-M86",3,"W135-W138",4,"B177",1,"Good, pulled flagging missed a few in the beginning, cool moose in edge of medow"
"288","8/26/2016 08:38","Scattered","Early AM rain, clearing skies","21","86","0.8","SW","12B4","Jennifer","Scooby","No",44.62871,-73.8954,454.9,"4","10:29","44.62838","-73.8974","457.3","5","Clear","Breezy","21","81","0.7","N","M578-M579",2,"N/A",0,"N/A",0,""
"289","8/26/2016 12:52","Clear","Upper canopy breeze","24.3","76.6","0","","10B5","Suzie","Skye","No",43.9365,-73.9835,518,"1.2","15:36","43.93645833","-73.98591","515.0999756","1.1","Clear","","24","65.2","73.9","W","M87-M94",8,"W139-W141",3,"N/A",0,"Pulled flagging"
"290","8/27/2016 08:05","Clear","","17.9","76.3","0","","12B5","Justin","Ranger","No",44.68112,-73.9488,492.8,"3.25","10:19","44.6796","-73.9496","515.4","3.25","","","N/A","N/A","N/A","N/A","N/A",0,"N/A",0,"B1130",1,""
"291","8/27/2016 09:10","Clear","","18.9","90.4","0","","10C1","Suzie","Skye","No",43.8908,-74.021,508.9,"1.1","11:00","43.888895","-74.021765","492.1000061","1.3","","","22.3","91.3","0","","M95",1,"W142-W143",2,"B178-B179",2,"Pulled flags, possible moose tracks on road"
"292","8/27/2016 12:32","Scattered","","55.7","72.8","1","W","07C1","Justin","Ranger","No",44.6354,-74.4548,395.7,"2.5","15:00","44.63495","-74.4527","404","2.25","Clear","","24.8","61.6","1.3","N","N/A",0,"W1087",1,"B1131",1,""
